sampleID,dateTime,sourceCode,latitude,longitude,altitude,speed,heading,linkPVID,direction,distFromRef,distFromLink,slope
4552,6/13/2009 11:51,13,53.07184132,8.810292687,47.0,15.0,97.0,51883890,U,28.801052109460027,4.3373715879289903E-4,U
4552,6/13/2009 11:52,13,53.07184006,8.810404669,46.0,0.0,241.0,51883890,U,28.801052109460027,0.02148078377450194,-0.027415437149025862
4552,6/13/2009 11:52,13,53.07184559,8.810413219,46.0,0.0,129.0,51883890,U,28.801052109460027,0.028601460756470704,0.0
4552,6/13/2009 11:52,13,53.0718492,8.810417242,47.0,0.0,160.0,51883890,U,28.801052109460027,0.03293976052158684,0.027415559347051827
4552,6/13/2009 11:52,13,53.07185146,8.810418919,47.0,0.0,212.0,51883890,U,28.801052109460027,0.035488254449765805,0.0
4552,6/13/2009 11:52,13,53.07185238,8.810419841,47.0,0.0,180.0,51883890,U,28.801052109460027,0.03657331513768567,0.0
4552,6/13/2009 11:52,13,53.07185012,8.810608685,50.0,16.0,88.0,51883887,U,21.296499823579374,0.03978000000159909,U
4553,6/13/2009 11:41,13,53.04787545,8.818977429,42.0,0.0,103.0,586525543,U,28.62235918322451,0.06769477212931331,U
4553,6/13/2009 11:41,13,53.0479938,8.819090165,37.0,20.0,24.0,51867694,U,13.741179448274348,0.034375414501560994,U
4553,6/13/2009 11:41,13,53.04832103,8.819196783,38.0,27.0,352.0,83573219,U,7.9457610897719615,0.008938770811148165,U
4553,6/13/2009 11:41,13,53.04854893,8.818707028,37.0,35.0,296.0,554728228,U,182.46696427608157,0.015657474298022576,U
4553,6/13/2009 11:41,13,53.04876024,8.817949472,37.0,44.0,296.0,554728228,T,148.5022603813399,0.01346596803426682,0.0
4553,6/13/2009 11:41,13,53.04901463,8.817092422,39.0,46.0,295.0,554728228,F,154.93054422056085,0.030519943523787965,0.027415010070697216
4553,6/13/2009 11:41,13,53.04926625,8.816206288,35.0,47.0,294.0,554728228,F,193.2439218987544,0.03937601659787067,-0.027415281871192763
4553,6/13/2009 11:41,13,53.04949366,8.81534664,36.0,44.0,292.0,554728228,F,256.24880186873133,0.03185908599277107,0.027414471776214
4553,6/13/2009 11:41,13,53.04973472,8.814451871,34.0,49.0,295.0,554728229,U,42.82279466850655,0.011311496950468515,U
4553,6/13/2009 11:41,13,53.04999607,8.81347362,29.0,54.0,295.0,51867645,U,77.01540532444183,0.020626310213425224,U
